Time;Concentration
2.622875855699784E8;0.9455153532134238
2.623875855699784E8;0.946145386601931
2.624875855699784E8;0.9467752307897174
2.625875855699784E8;0.9474048855791157
2.626875855699784E8;0.948034350773029
2.627875855699784E8;0.9486636261749293
2.628875855699784E8;0.9492927115888572
2.629875855699784E8;0.9499216068194203
2.630875855699784E8;0.9505503116717935
2.631875855699784E8;0.9511788259517172
2.632875855699784E8;0.9518071494654969
2.633875855699784E8;0.9524352820200022
2.634875855699784E8;0.9530632234226655
2.635875855699784E8;0.953690973481482
2.636875855699784E8;0.9543185320050088
2.637875855699784E8;0.9549458988023631
2.638875855699784E8;0.9555730736832222
2.639875855699784E8;0.9562000564578226
2.640875855699784E8;0.9568268469369586
2.641875855699784E8;0.957453444931982
2.642875855699784E8;0.9580798502548014
2.643875855699784E8;0.9587060627178805
2.644875855699784E8;0.9593320821342379
2.645875855699784E8;0.9599579083174465
2.646875855699784E8;0.9605835410816322
2.647875855699784E8;0.9612089802414729
2.648875855699784E8;0.9618342256121982
2.649875855699784E8;0.9624592770095881
2.650875855699784E8;0.9630841342499725
2.651875855699784E8;0.9637087971502301
2.652875855699784E8;0.9643332655277876
2.653875855699784E8;0.9649575392006191
2.654875855699784E8;0.9655816179872451
2.655875855699784E8;0.9662055017067314
2.656875855699784E8;0.9668291901786887
2.657875855699784E8;0.9674526832232719
2.658875855699784E8;0.9680759806611783
2.659875855699784E8;0.9686990823136475
2.660875855699784E8;0.9693219880024613
2.661875855699784E8;0.9699446975499415
2.662875855699784E8;0.970567210778949
2.663875855699784E8;0.9711895275128847
2.664875855699784E8;0.9718116475756867
2.665875855699784E8;0.9724335707918309
2.666875855699784E8;0.9730552969863294
2.667875855699784E8;0.9736768259847297
2.668875855699784E8;0.974298157613114
2.669875855699784E8;0.9749192916980989
2.670875855699784E8;0.9755402280668335
2.671875855699784E8;0.9761609665469995
2.672875855699784E8;0.97678150696681
2.673875855699784E8;0.9774018491550085
2.674875855699784E8;0.9780219929408687
2.675875855699784E8;0.9786419381541928
2.676875855699784E8;0.9792616846253112
2.677875855699784E8;0.979881232185082
2.678875855699784E8;0.9805005806648897
2.679875855699784E8;0.9811197298966438
2.680875855699784E8;0.9817386797127793
2.681875855699784E8;0.9823574299462553
2.682875855699784E8;0.9829759804305539
2.683875855699784E8;0.9835943309996795
2.6848758556997836E8;0.9842124814881581
2.6858758556997836E8;0.9848304317310367
2.6868758556997836E8;0.985448181563882
2.6878758556997836E8;0.9860657308227799
2.6888758556997836E8;0.9866830793443347
2.6898758556997836E8;0.9873002269656682
2.6908758556997836E8;0.9879171735244184
2.6918758556997836E8;0.9885339188587399
2.6928758556997836E8;0.9891504628073019
2.6938758556997836E8;0.9897668052092884
2.6948758556997836E8;0.9903829459043961
2.6958758556997836E8;0.9909988847328347
2.6968758556997836E8;0.9916146215353258
2.6978758556997836E8;0.9922301561531014
2.6988758556997836E8;0.9928454884279048
2.6998758556997836E8;0.993460618201988
2.7008758556997836E8;0.9940755453181118
2.7018758556997836E8;0.9946902696195444
2.7028758556997836E8;0.9953047909500612
2.7038758556997836E8;0.9959191091539439
2.7048758556997836E8;0.9965332240759797
2.7058758556997836E8;0.99714713556146
2.7068758556997836E8;0.9977608434561801
2.7078758556997836E8;0.9983743476064385
2.7088758556997836E8;0.9989876478590355
2.7098758556997836E8;0.999600744061273
2.7108758556997836E8;1.000213636060953
2.7118758556997836E8;1.0008263237063786
2.7128758556997836E8;1.0014388068463504
2.7138758556997836E8;1.0020510853301676
2.7148758556997836E8;1.002663159007627
2.7158758556997836E8;1.0032750277290219
2.7168758556997836E8;1.0038866913451412
2.7178758556997836E8;1.004498149707269
2.7188758556997836E8;1.0051094026671836
2.7198758556997836E8;1.0057204500771566
2.7208758556997836E8;1.0063312917899523
2.7218758556997836E8;1.006941927658827
2.7228758556997836E8;1.0075523575375274
2.7238758556997836E8;1.0081625812802908
2.7248758556997836E8;1.0087725987418443
2.7258758556997836E8;1.009382409777403
2.7268758556997836E8;1.0099920142426706
2.7278758556997836E8;1.010601411993837
2.7288758556997836E8;1.011210602887579
2.7298758556997836E8;1.0118195867810593
2.7308758556997836E8;1.0124283635319244
2.7318758556997836E8;1.0130369329983056
2.7328758556997836E8;1.0136452950388166
2.7338758556997836E8;1.0142534495125544
2.7348758556997836E8;1.0148613962790962
2.7358758556997836E8;1.015469135198501
2.7368758556997836E8;1.0160766661313079
2.7378758556997836E8;1.016683988938535
2.7388758556997836E8;1.0172911034816792
2.7398758556997836E8;1.0178980096227146
2.7408758556997836E8;1.018504707224092
2.7418758556997836E8;1.0191111961487396
2.7428758556997836E8;1.0197174762600594
2.7438758556997836E8;1.020323547421929
2.7448758556997836E8;1.0209294094986996
2.7458758556997836E8;1.0215350623551958
2.7468758556997836E8;1.0221405058567135
2.7478758556997836E8;1.0227457398690205
2.7488758556997836E8;1.0233507642583557
2.7498758556997836E8;1.0239555788914283
2.7508758556997836E8;1.0245601836354157
2.7518758556997836E8;1.025164578357964
2.7528758556997836E8;1.0257687629271872
2.7538758556997836E8;1.0263727372116662
2.7548758556997836E8;1.0269765010804484
2.7558758556997836E8;1.0275800544030451
2.7568758556997836E8;1.0281833970494336
2.7578758556997836E8;1.0287865288900544
2.7588758556997836E8;1.0293894497958116
2.7598758556997836E8;1.0299921596380708
2.7608758556997836E8;1.0305946582886598
2.7618758556997836E8;1.0311969456198664
2.7628758556997836E8;1.0317990215044393
2.7638758556997836E8;1.032400885815586
2.7648758556997836E8;1.0330025384269725
2.7658758556997836E8;1.033603979212722
2.7668758556997836E8;1.0342052080474162
2.7678758556997836E8;1.0348062248060916
2.7688758556997836E8;1.0354070293642406
2.7698758556997836E8;1.03600762159781
2.7708758556997836E8;1.036608001383201
2.7718758556997836E8;1.037208168597268
2.7728758556997836E8;1.0378081231173175
2.7738758556997836E8;1.038407864821108
2.7748758556997836E8;1.0390073935868485
2.7758758556997836E8;1.0396067092931984
2.7768758556997836E8;1.0402058118192667
2.7778758556997836E8;1.0408047010446113
2.7788758556997836E8;1.0414033768492374
2.7798758556997836E8;1.0420018391135977
2.7808758556997836E8;1.042600087718591
2.7818758556997836E8;1.0431981225455627
2.7828758556997836E8;1.043795943476302
2.7838758556997836E8;1.0443935503930435
2.7848758556997836E8;1.0449909431784639
2.7858758556997836E8;1.0455881217156837
2.7868758556997836E8;1.0461850858882649
2.7878758556997836E8;1.046781835580211
2.7888758556997836E8;1.0473783706759656
2.7898758556997836E8;1.0479746910604126
2.7908758556997836E8;1.048570796618874
2.7918758556997836E8;1.0491666872371113
2.7928758556997836E8;1.0497623628013222
2.7938758556997836E8;1.0503578231981423
2.7948758556997836E8;1.0509530683146426
2.7958758556997836E8;1.0515480980383296
2.7968758556997836E8;1.0521429122571446
2.7978758556997836E8;1.0527375108594623
2.7988758556997836E8;1.053331893734091
2.7998758556997836E8;1.0539260607702712
2.8008758556997836E8;1.0545200118576754
2.8018758556997836E8;1.055113746886406
2.8028758556997836E8;1.0557072657469966
2.8038758556997836E8;1.0563005683304099
2.8048758556997836E8;1.0568936545280372
2.8058758556997836E8;1.057486524231698
2.8068758556997836E8;1.0580791773336389
2.8078758556997836E8;1.0586716137265333
2.8088758556997836E8;1.0592638333034807
2.8098758556997836E8;1.059855835958005
2.8108758556997836E8;1.060447621584055
2.8118758556997836E8;1.0610391900760028
2.8128758556997836E8;1.0616305413286435
2.8138758556997836E8;1.0622216752371947
2.8148758556997836E8;1.0628125916972953
2.8158758556997836E8;1.0634032906050048
2.8168758556997836E8;1.0639937718568033
2.8178758556997836E8;1.0645840353495895
2.8188758556997836E8;1.0651740809806813
2.8198758556997836E8;1.0657639086478141
2.8208758556997836E8;1.0663535182491406
2.8218758556997836E8;1.0669429096832304
2.8228758556997836E8;1.0675320828490684
2.8238758556997836E8;1.0681210376460546
2.8248758556997836E8;1.0687097739740032
2.8258758556997836E8;1.0692982917331424
2.8268758556997836E8;1.0698865908241129
2.8278758556997836E8;1.070474671147968
2.8288758556997836E8;1.0710625326061718
2.8298758556997836E8;1.0716501751006002
2.8308758556997836E8;1.0722375985335384
2.8318758556997836E8;1.0728248028076814
2.8328758556997836E8;1.073411787826132
2.8338758556997836E8;1.073998553492402
2.8348758556997836E8;1.0745850997104098
2.8358758556997836E8;1.0751714263844807
2.8368758556997836E8;1.0757575334193452
2.8378758556997836E8;1.0763434207201403
2.8388758556997836E8;1.0769290881924058
2.8398758556997836E8;1.0775145357420866
2.8408758556997836E8;1.0780997632755291
2.8418758556997836E8;1.0786847706994838
2.8428758556997836E8;1.0792695579211014
2.8438758556997836E8;1.0798541248479343
2.8448758556997836E8;1.080438471387935
2.8458758556997836E8;1.0810225974494554
2.8468758556997836E8;1.0816065029412458
2.8478758556997836E8;1.0821901877724556
2.8488758556997836E8;1.0827736518526312
2.8498758556997836E8;1.0833568950917156
2.8508758556997836E8;1.0839399174000484
2.8518758556997836E8;1.0845227186883637
2.8528758556997836E8;1.0851052988677912
2.8538758556997836E8;1.0856876578498535
2.8548758556997836E8;1.0862697955464682
2.8558758556997836E8;1.0868517118699437
2.8568758556997836E8;1.0874334067329816
2.8578758556997836E8;1.088014880048674
2.8588758556997836E8;1.088596131730504
2.8598758556997836E8;1.089177161692344
2.8608758556997836E8;1.0897579698484567
2.8618758556997836E8;1.0903385561134922
2.8628758556997836E8;1.090918920402489
2.8638758556997836E8;1.091499062630872
2.8648758556997836E8;1.092078982714454
2.8658758556997836E8;1.0926586805694318
2.8668758556997836E8;1.093238156112389
2.8678758556997836E8;1.0938174092602921
2.8688758556997836E8;1.0943964399304926
2.8698758556997836E8;1.0949752480407242
2.8708758556997836E8;1.0955538335091033
2.8718758556997836E8;1.0961321962541284
2.8728758556997836E8;1.0967103361946782
2.8738758556997836E8;1.0972882532500128
2.8748758556997836E8;1.0978659473397705
2.8758758556997836E8;1.0984434183839702
2.8768758556997836E8;1.099020666303008
2.8778758556997836E8;1.0995976910176586
2.8788758556997836E8;1.1001744924490728
2.8798758556997836E8;1.1007510705187782
2.8808758556997836E8;1.1013274251486784
2.8818758556997836E8;1.1019035562610513
2.8828758556997836E8;1.1024794637785496
2.8838758556997836E8;1.1030551476241994
2.8848758556997836E8;1.1036306077213998
2.8858758556997836E8;1.1042058439939229
2.8868758556997836E8;1.1047808563659114
2.8878758556997836E8;1.1053556447618798
2.8888758556997836E8;1.1059302091067122
2.8898758556997836E8;1.1065045493256633
2.8908758556997836E8;1.1070786653443563
2.8918758556997836E8;1.1076525570887832
2.8928758556997836E8;1.1082262244853025
2.8938758556997836E8;1.1087996674606413
2.8948758556997836E8;1.109372885941892
2.8958758556997836E8;1.1099458798565132
2.8968758556997836E8;1.1105186491323282
2.8978758556997836E8;1.1110911936975254
2.8988758556997836E8;1.1116635134806567
2.8998758556997836E8;1.1122356084106366
2.9008758556997836E8;1.1128074784167425
2.9018758556997836E8;1.1133791234286137
2.9028758556997836E8;1.1139505433762502
2.9038758556997836E8;1.1145217381900128
2.9048758556997836E8;1.1150927078006228
2.9058758556997836E8;1.115663452139159
2.9068758556997836E8;1.1162339711370606
2.9078758556997836E8;1.1168042647261238
2.9088758556997836E8;1.1173743328385024
2.9098758556997836E8;1.117944175406706
2.9108758556997836E8;1.1185137923636015
2.9118758556997836E8;1.1190831836424098
2.9128758556997836E8;1.1196523491767072
2.9138758556997836E8;1.1202212889004242
2.9148758556997836E8;1.1207900027478446
2.9158758556997836E8;1.1213584906536045
2.9168758556997836E8;1.1219267525526926
2.9178758556997836E8;1.1224947883804486
2.9188758556997836E8;1.1230625980725637
2.9198758556997836E8;1.123630181565079
2.9208758556997836E8;1.1241975387943852
2.9218758556997836E8;1.1247646696972218
2.9228758556997836E8;1.1253315742106764
2.9238758556997836E8;1.125898252272185
2.9248758556997836E8;1.1264647038195301
2.9258758556997836E8;1.1270309287908402
2.9268758556997836E8;1.1275969271245903
2.9278758556997836E8;1.1281626987596005
2.9288758556997836E8;1.128728243635035
2.9298758556997836E8;1.129293561690402
2.9308758556997836E8;1.129858652865553
2.9318758556997836E8;1.1304235171006822
2.9328758556997836E8;1.1309881543363256
2.9338758556997836E8;1.1315525645133608
2.9348758556997836E8;1.132116747573006
2.9358758556997836E8;1.1326807034568196
2.9368758556997836E8;1.1332444321066988
2.9378758556997836E8;1.133807933464881
2.9388758556997836E8;1.1343712074739403
2.9398758556997836E8;1.13493425407679
2.9408758556997836E8;1.1354970732166791
2.9418758556997836E8;1.1360596648371937
2.9428758556997836E8;1.1366220288822553
2.9438758556997836E8;1.1371841652961205
2.9448758556997836E8;1.1377460740233816
2.9458758556997836E8;1.1383077550089626
2.9468758556997836E8;1.1388692081981229
2.9478758556997836E8;1.139430433536453
2.9488758556997836E8;1.1399914309698762
2.9498758556997836E8;1.1405522004446476
2.9508758556997836E8;1.1411127419073523
2.9518758556997836E8;1.141673055304906
2.9528758556997836E8;1.1422331405845543
2.9538758556997836E8;1.1427929976938713
2.9548758556997836E8;1.1433526265807599
2.9558758556997836E8;1.1439120271934502
2.9568758556997836E8;1.1444711994805
2.9578758556997836E8;1.1450301433907932
2.9588758556997836E8;1.1455888588735406
2.9598758556997836E8;1.1461473458782772
2.9608758556997836E8;1.1467056043548634
2.9618758556997836E8;1.147263634253483
2.9628758556997836E8;1.1478214355246448
2.9638758556997836E8;1.148379008119179
2.9648758556997836E8;1.148936351988239
2.9658758556997836E8;1.1494934670832995
2.9668758556997836E8;1.1500503533561561
2.9678758556997836E8;1.1506070107589261
2.9688758556997836E8;1.1511634392440455
2.9698758556997836E8;1.15171963876427
2.9708758556997836E8;1.1522756092726738
2.9718758556997836E8;1.1528313507226502
2.9728758556997836E8;1.153386863067909
2.9738758556997836E8;1.1539421462624768
2.9748758556997836E8;1.1544972002606975
2.9758758556997836E8;1.1550520250172305
2.9768758556997836E8;1.1556066204870494
2.9778758556997836E8;1.1561609866254436
2.9788758556997836E8;1.1567151233880157
2.9798758556997836E8;1.1572690307306823
2.9808758556997836E8;1.157822708609672
2.9818758556997836E8;1.1583761569815263
2.9828758556997836E8;1.1589293758030976
2.9838758556997836E8;1.1594823650315502
2.9848758556997836E8;1.1600351246243585
2.9858758556997836E8;1.1605876545393066
2.9868758556997836E8;1.1611399547344876
2.9878758556997836E8;1.1616920251683038
2.9888758556997836E8;1.1622438657994654
2.9898758556997836E8;1.16279547658699
2.9908758556997836E8;1.1633468574902024
2.9918758556997836E8;1.163898008468734
2.9928758556997836E8;1.1644489294825213
2.9938758556997836E8;1.1649996204918058
2.9948758556997836E8;1.1655500814571345
2.9958758556997836E8;1.1661003123393578
2.9968758556997836E8;1.1666503130996306
2.9978758556997836E8;1.1672000836994092
2.9988758556997836E8;1.1677496241004526
2.9998758556997836E8;1.168298934264822
3.0008758556997836E8;1.1688480141548796
3.0018758556997836E8;1.1693968637332883
3.0028758556997836E8;1.169945482963011
3.0038758556997836E8;1.1704938718073092
3.0048758556997836E8;1.1710420302297446
3.0058758556997836E8;1.1715899581941762
3.0068758556997836E8;1.1721376556647614
3.0078758556997836E8;1.1726851226059538
3.0088758556997836E8;1.1732323589825047
3.0098758556997836E8;1.1737793647594608
3.0108758556997836E8;1.1743261399021643
3.0118758556997836E8;1.174872684376252
3.0128758556997836E8;1.175418998147656
3.0138758556997836E8;1.175965081182601
3.0148758556997836E8;1.1765109334476058
3.0158758556997836E8;1.177056554909481
3.0168758556997836E8;1.17760194553533
3.0178758556997836E8;1.1781471052925476
3.0188758556997836E8;1.178692034148819
3.0198758556997836E8;1.1792367320721202
3.0208758556997836E8;1.179781199030717
3.0218758556997836E8;1.1803254349931644
3.0228758556997836E8;1.1808694399283062
3.0238758556997836E8;1.181413213805274
3.0248758556997836E8;1.1819567565934874
3.0258758556997836E8;1.1825000682626532
3.0268758556997836E8;1.183043148782764
3.0278758556997836E8;1.1835859981240988
3.0288758556997836E8;1.1841286162572218
3.0298758556997836E8;1.1846710031529823
3.0308758556997836E8;1.1852131587825137
